epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
155,4955.73,1.40696,1.5642,1.73343,0.64963,0.66651,0.67256,0.33597,1.79444,1.78912,1.97647,0.000489233,0.000489233,0.000489233
156,4986.47,1.39039,1.59176,1.73507,0.6046,0.69439,0.68483,0.32838,1.86669,1.73887,2.01527,0.000485917,0.000485917,0.000485917
157,5017.04,1.39272,1.59596,1.74708,0.67507,0.69999,0.70423,0.32963,1.85219,1.75704,2.00197,0.0004826,0.0004826,0.0004826
158,5049.74,1.41859,1.59596,1.7369,0.66031,0.67931,0.69078,0.32634,1.85857,1.7437,2.00977,0.000479283,0.000479283,0.000479283
159,5081.82,1.36528,1.5788,1.73386,0.62478,0.66907,0.69268,0.3321,1.82653,1.72332,1.96517,0.000475967,0.000475967,0.000475967
160,5115.43,1.39492,1.59338,1.74411,0.67552,0.69426,0.71733,0.35874,1.75329,1.75314,1.9644,0.00047265,0.00047265,0.00047265
161,5148.33,1.4211,1.60155,1.75685,0.68478,0.66173,0.6884,0.33816,1.78856,1.70955,1.98041,0.000469333,0.000469333,0.000469333
162,5178.94,1.35278,1.53547,1.7128,0.66158,0.66523,0.70329,0.34773,1.75864,1.7028,1.95868,0.000466017,0.000466017,0.000466017
163,5211.32,1.40978,1.58026,1.74222,0.65284,0.67636,0.69081,0.3377,1.80271,1.73938,1.99278,0.0004627,0.0004627,0.0004627
164,5244.64,1.39804,1.59641,1.77576,0.6415,0.68701,0.68519,0.31955,1.86353,1.75001,2.01007,0.000459383,0.000459383,0.000459383
165,5276.17,1.37134,1.53124,1.70306,0.63063,0.71276,0.70323,0.33349,1.83791,1.70651,1.99963,0.000456067,0.000456067,0.000456067
166,5307.54,1.37465,1.5291,1.73072,0.6576,0.72773,0.71603,0.33616,1.8868,1.71939,2.03447,0.00045275,0.00045275,0.00045275
167,5339.58,1.38342,1.5427,1.72234,0.64753,0.67912,0.67335,0.3226,1.85159,1.7802,2.04952,0.000449433,0.000449433,0.000449433
168,5367,1.35412,1.52017,1.692,0.67047,0.66916,0.69453,0.33336,1.80399,1.73117,2.00752,0.000446117,0.000446117,0.000446117
169,5398.68,1.37262,1.51913,1.71629,0.62051,0.71652,0.68358,0.34067,1.77073,1.71983,1.99825,0.0004428,0.0004428,0.0004428
170,5431.31,1.37215,1.515,1.72081,0.67682,0.67028,0.688,0.33369,1.86757,1.69713,2.02016,0.000439483,0.000439483,0.000439483
171,5464.3,1.37526,1.50747,1.72454,0.66391,0.67751,0.69494,0.34994,1.7647,1.70993,1.97192,0.000436167,0.000436167,0.000436167
172,5499.99,1.3965,1.59847,1.74438,0.65497,0.69114,0.69055,0.33971,1.78397,1.75939,2.01398,0.00043285,0.00043285,0.00043285
173,5530.26,1.36998,1.52419,1.72392,0.68499,0.68451,0.70457,0.33684,1.84138,1.72008,2.04443,0.000429533,0.000429533,0.000429533
174,5563.37,1.36051,1.52735,1.72689,0.67938,0.67597,0.7104,0.34758,1.83778,1.6914,1.99859,0.000426217,0.000426217,0.000426217
175,5597.88,1.36905,1.5128,1.72578,0.68,0.67513,0.70616,0.35009,1.81611,1.68989,1.98118,0.0004229,0.0004229,0.0004229
176,5627.66,1.367,1.51726,1.70676,0.62906,0.70607,0.69435,0.33827,1.79571,1.72696,2.00367,0.000419583,0.000419583,0.000419583
